"TIMESTAMP","RECORD","S_Temp_1_Avg","S_Temp_2_Avg","Temp_CNR1_Avg","Temp_Cab_Avg","Temp_02_m_Avg","Temp_24_m_Avg","Temp_40_m_Avg","R_H_02_m_Avg","R_H_24_m_Avg","R_H_40_m_Avg","Total_Rad_Avg","Diffuse_Rad_Avg","Barometer_Avg","Solar_R_I_Avg","Solar_R_R_Avg","IR_R_I_Avg","IR_R_R_Avg","Solar_Net_Avg","IR_Net_Avg","Total_Net_Avg","Albedo_Avg","H_Flux_1_Avg","H_Flux_2_Avg","Solar_Rad_Avg","Net_Rad_Avg","H20_Depth_Avg","Wind_24_m_Avg","Wind_32_m_Avg","Wind_40_m_old_Avg","Wind_40_m","Wind_Dir_WVT","Wind_40_m_Max","Wind_40_m_TMx","Wet_Gr_NE_Hst","Wet_Gr_SW_Hst","Sun_Hours_Tot","T_Fall_1_Tot","T_Fall_2_Tot","Precipit_Tot","ETo","lfWet_(1)","lfWet_(2)","lfWet_(3)","Wet__Hst(1)","Wet__Hst(2)","Wet__Hst(3)"
"TS","RN","°c","°c","°c","°c","°c","°c","°c","% R.H.","% R.H.","% R.H.","µmol/m²s","µmol/m²s","mb","W/m²","W/m²","W/m²","W/m²","W/m²","W/m²","W/m²","%","W/m²","W/m²","W/m²","W/m²","cm","m/s","m/s","m/s","m/s","Deg","m/s","m/s","% Wet","% Wet","% Sun","mm","mm","mm","mm/s","%Wet","%Wet","%Wet","mV","mV","mV"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","WVc","WVc","Max","TMx","Hst,1,1.0000e+00,0.0000e+00,1.5000e+02","Hst,1,1.0000e+00,0.0000e+00,1.5000e+02","Tot","Tot","Tot","Tot","Smp","Smp","Smp","Smp","Hst,1,1.0000e+00,2.7400e+02,1.0000e+03","Hst,1,1.0000e+00,2.7400e+02,1.0000e+03","Hst,1,1.0000e+00,2.7400e+02,1.0000e+03"
"2011-01-17 22:30:00",1653,7.476,7.6,8.32,23.79,8.57,8.5,8.34,92.4,89.9,89.8,221.4,621.7,1022,-1.178,0.834,349.4,357.4,-2.012,-7.996,-10.01,0,0.809,0.701,"NAN","NAN",-62.66,2.338,3.272,3.313,3.761,267.1,7.607,"2011-01-17 22:10:00",0.725,0.775,0.042,0,0,0,0.002,274.8,273.4,282.7,1,0.883,1
"2011-01-17 23:00:00",1654,7.431,7.578,8.27,23.76,8.37,8.37,8.23,91.6,88.3,88.3,220.4,674.8,1022,-0.568,0.705,343.8,356.5,-1.273,-12.73,-14,0,0.812,0.677,"NAN","NAN",-62.7,1.838,2.479,2.461,2.829,252.9,5.975,"2011-01-17 22:43:15",0,0.192,0.008,0,0,0,0.002,273.4,272.1,274.8,0.658,0,1
"2011-01-17 23:30:00",1655,7.443,7.575,8.27,23.79,8.3,8.37,8.22,90.6,86.2,86.3,218.2,621.9,1023,-0.273,0.664,342.6,356.3,-0.938,-13.69,-14.63,0,0.828,0.676,"NAN","NAN",-62.74,1.687,2.189,2.086,2.41,250.9,5.114,"2011-01-17 23:17:45",0,0,0.025,0,0,0,0.002,273.4,272.1,274.8,0,0,1
"2011-01-18 00:00:00",1656,7.465,7.597,8.25,23.84,8.15,8.34,8.21,90.6,85.8,86,218.3,661.3,1023,-0.388,0.65,342.1,356.1,-1.037,-13.97,-15.01,0,0.814,0.66,"NAN","NAN",-62.8,1.033,1.398,1.468,1.698,256,4.138,"2011-01-17 23:57:00",0,0,0.025,0,0,0,0.002,273.5,272.1,274.8,0,0,1
"2011-01-18 00:30:00",1657,7.497,7.597,7.985,23.77,7.916,7.863,7.674,91.1,87.5,88.2,212.6,657.6,1023,-0.76,-0.063,344,354.1,-0.698,-10.13,-10.83,0.197,0.811,0.637,"NAN","NAN",-62.76,1.656,2.296,2.36,2.733,306.7,5.595,"2011-01-18 00:05:15",0,0,0.025,0,0,0,0.002,273.5,272.1,274.8,0,0,1
"2011-01-18 01:00:00",1658,7.501,7.605,6.909,23.74,6.995,6.801,6.61,93.5,91.7,92,204.5,650.1,1023,-0.812,-0.199,339.5,349.5,-0.613,-9.93,-10.54,0.212,0.807,0.606,"NAN","NAN",-62.74,1.396,1.95,2.063,2.389,325.6,4.851,"2011-01-18 00:35:00",0,0,0.017,0,0,0,0.001,273.5,272.1,274.8,0,0,1
"2011-01-18 01:30:00",1659,7.494,7.615,6.681,23.78,6.86,6.714,6.546,93.8,91.3,91.1,202.8,634.8,1023,-0.406,0.465,338.7,348.9,-0.871,-10.2,-11.07,0,0.778,0.557,"NAN","NAN",-62.71,0.506,0.601,0.641,0.764,281.1,2.356,"2011-01-18 01:00:45",0,0,0.033,0,0,0,0.001,273.5,272.1,274.8,0,0,1
"2011-01-18 02:00:00",1660,7.535,7.612,6.681,23.79,6.811,6.734,6.633,94.1,90.6,90.1,199.2,607.2,1023,-0.037,0.55,342.6,348.9,-0.587,-6.31,-6.897,0,0.764,0.522,"NAN","NAN",-62.69,0.264,0.326,0.342,0.483,246.4,1.238,"2011-01-18 01:33:45",0,0,0.017,0,0,0,0.001,273.5,272.1,274.8,0,0,1
"2011-01-18 02:30:00",1661,7.507,7.617,6.745,23.81,6.828,6.759,6.657,94.7,90.6,90.2,198,648.7,1023,-0.015,0.461,344.4,349,-0.476,-4.577,-5.053,0,0.759,0.474,"NAN","NAN",-62.69,0.215,0.326,0.323,0.469,251.2,0.851,"2011-01-18 02:27:30",0.058,0.042,0.017,0,0,0,0.001,274.8,279.6,302.2,0.042,0.05,1
"2011-01-18 03:00:00",1662,7.482,7.6,6.53,23.8,6.673,6.625,6.556,96.5,92.1,91.2,200.7,701.8,1023,-1.211,1.03,344.8,347.9,-2.241,-3.082,-5.323,0,0.757,0.459,"NAN","NAN",-62.58,0.322,0.4,0.403,0.533,294.5,1.28,"2011-01-18 02:57:30",1,1,0.008,0,0,0,0.001,281.7,417,313.1,1,1,1
"2011-01-18 03:30:00",1663,7.5,7.595,6.283,23.77,6.474,6.362,6.337,98.2,94.3,92.8,202.5,749.4,1023,-1.115,1.059,340.6,346.8,-2.174,-6.224,-8.4,0,0.714,0.456,"NAN","NAN",-62.42,0.892,1.27,1.444,1.576,31.44,2.151,"2011-01-18 03:29:15",1,1,0,0,0,0,0.001,281,410.9,291.9,1,1,1
"2011-01-18 04:00:00",1664,7.473,7.583,6.172,23.74,6.339,6.22,6.129,98.5,95.1,93.8,209.8,853,1023,-0.897,0.683,343.7,346.3,-1.58,-2.631,-4.211,0,0.642,0.455,"NAN","NAN",-62.23,1.237,1.609,1.13,1.892,101.6,2.68,"2011-01-18 03:37:00",1,1,0,0,0,0,0.001,281,403.4,281,1,1,1
"2011-01-18 04:30:00",1665,7.505,7.557,6.196,23.81,6.313,6.232,6.126,98.5,95.1,93.9,205.3,813,1023,-0.738,0.62,343.1,346.3,-1.358,-3.139,-4.497,0,0.61,0.452,"NAN","NAN",-62.09,1.176,1.61,1.265,2.004,107.2,2.789,"2011-01-18 04:25:30",1,1,0,0,0,0,0.001,280.3,396.2,281.7,1,1,1
"2011-01-18 05:00:00",1666,7.486,7.552,6.201,23.76,6.35,6.246,6.115,98.6,95.5,94.7,204.7,802,1022,-0.45,0.679,344.4,346.4,-1.13,-1.999,-3.128,0,0.606,0.432,"NAN","NAN",-61.89,1.381,1.877,1.337,2.218,107.1,3.475,"2011-01-18 05:00:00",1,1,0,0.161,0.158,0.768,0.001,289.9,529.2,475.2,1,1,1
"2011-01-18 05:30:00",1667,7.499,7.538,6.065,23.71,6.223,6.111,5.944,99.6,96.7,96.4,207.5,777.9,1022,-0.085,0.491,343,345.7,-0.576,-2.694,-3.27,0,0.606,0.377,"NAN","NAN",-61.6,1.636,2.304,1.793,2.729,101.4,3.94,"2011-01-18 05:03:45",1,1,0.017,0.483,0.554,0.512,0.001,289.2,423.9,410.9,1,1,1
"2011-01-18 06:00:00",1668,7.561,7.545,6.175,23.64,6.28,6.184,5.987,99.7,97.7,97.6,208.9,826,1022,0.063,0.277,345.7,346.1,-0.214,-0.441,-0.655,0,0.6,0.308,"NAN","NAN",-61.38,1.687,2.405,2.366,2.824,127.2,4.328,"2011-01-18 05:42:45",1,1,0.008,0.081,0.079,0,0,287.2,314.5,320,1,1,1
"2011-01-18 06:30:00",1669,7.513,7.515,6.56,23.6,6.458,6.56,6.42,99.7,98.3,98,240,836,1021,0.151,0.406,346.5,347.7,-0.255,-1.225,-1.479,0.021,0.528,0.215,"NAN","NAN",-61.26,1.554,2.251,2.639,2.698,145.4,4.042,"2011-01-18 06:07:45",1,1,0.017,0,0.079,0,0,286.5,308.7,309.7,1,1,1
"2011-01-18 07:00:00",1670,7.452,7.514,6.796,23.63,6.657,6.784,6.655,99.7,98.5,98,226.3,896,1021,0.055,0.31,347.5,348.7,-0.255,-1.197,-1.452,0,0.465,0.168,"NAN","NAN",-61.16,1.375,1.984,2.262,2.408,172.3,4.135,"2011-01-18 06:57:45",1,1,0.008,0,0,0,0,289.9,333.7,339.8,1,1,1
"2011-01-18 07:30:00",1671,7.511,7.49,7.325,23.62,7.011,7.392,7.24,99.7,98.6,98.3,229.6,872,1021,-0.004,0.65,347.8,351.4,-0.653,-3.524,-4.178,0.004,0.409,0.154,"NAN","NAN",-61.2,1.674,2.337,2.321,2.71,225.7,4.912,"2011-01-18 07:07:00",1,1,0.008,0.403,0.317,0.512,0,290.6,343.9,328.2,1,1,1
"2011-01-18 08:00:00",1672,7.502,7.47,7.197,23.61,6.737,7.389,7.227,99.7,98.3,98.8,234.5,869,1021,-1.045,1.451,339.6,350.6,-2.495,-10.93,-13.42,0,0.335,0.153,"NAN","NAN",-61.26,0.933,1.31,1.29,1.533,251.1,2.551,"2011-01-18 07:30:15",1,1,0,0.081,0.079,0,0,300.9,361,314.5,1,1,1
"2011-01-18 08:30:00",1673,7.422,7.472,7.17,23.6,6.496,7.192,7.051,99.7,98,98.9,234.2,847,1022,-0.103,0.893,346.9,350,-0.997,-3.155,-4.151,0.008,0.307,0.152,"NAN","NAN",-61.39,0.599,0.981,1.152,1.297,268.8,2.281,"2011-01-18 08:07:45",1,1,0.017,0,0,0,0,302.9,309.1,307,1,1,1
"2011-01-18 09:00:00",1674,7.494,7.473,7.224,23.61,6.582,7.178,7.05,99.7,97.8,99,235.5,784.2,1022,2.617,0.867,349.2,350.4,1.75,-1.181,0.568,0.269,0.298,0.153,"NAN","NAN",-61.58,0.438,0.792,0.814,0.981,247.3,1.917,"2011-01-18 08:44:00",1,1,0.025,0,0,0,0,303.6,300.9,302.9,1,1,1
"2011-01-18 09:30:00",1675,7.501,7.476,7.405,23.66,6.764,7.268,7.033,99.7,97.6,99.3,240.7,822,1022,31.34,3.245,350.2,351.3,28.1,-1.061,27.04,0.116,0.26,0.144,"NAN","NAN",-61.71,0.627,0.968,0.904,1.11,245.8,1.945,"2011-01-18 09:18:00",1,1,0.033,0,0,0,0.005,304.3,377.4,391.1,1,1,1
"2011-01-18 10:00:00",1676,7.496,7.449,7.169,23.66,6.98,7.06,6.836,99.7,97.8,99.1,239.5,856,1022,11.16,1.255,348.9,350.5,9.9,-1.612,8.29,0.122,0.198,0.135,"NAN","NAN",-61.88,0.973,1.303,1.461,1.657,279.2,3.013,"2011-01-18 09:35:00",1,1,0,0.725,0.554,1.024,0,311.5,507.4,497.1,1,1,1
"2011-01-18 10:30:00",1677,7.447,7.421,6.932,23.44,6.977,6.879,6.638,99.7,98,99.1,248.1,904,1022,19.79,1.879,345.6,349.8,17.91,-4.229,13.69,0.099,0.168,0.123,"NAN","NAN",-62.03,1.156,1.576,1.633,1.848,274.1,3.946,"2011-01-18 10:24:45",1,1,0.008,1.128,1.029,1.024,0.003,310.4,457.1,459.5,1,1,1
